"<b> What is the difference between these two snippets?</b><br><br>```js<br>$('button').on('click', function () {<br>alert('you clicked the button!');<br>});<br>$('button').click(function () {<br>alert('you clicked the button!');<br>});<br>```<br><br><ul><li>Only the second one will work; jQuery does not have a function called `.on`.</li><li>The second snippet will not function.</li><li>Nothing `.click(function)` is shorter way to write `.on('click', function)`.</li><li>The first snippet will execute for every button on the page, the second will only apply to the first button.</li></ul>","Nothing `.click(function)` is shorter way to write `.on('click', function)`."
<b> What does the following line of code do?</b><br><br>`jQuery('p')`<br><br><ul><li>Loads a paragraph tag from a remote server using AJAX</li><li>Aliases jQuery to a variable p</li><li>Selects all paragraphs on the page</li><li>Creates a new paragraph tag and inserts it into the body tag</li></ul>,Selects all paragraphs on the page
"<b> Given the following HTML, how could we use one line to hide or show the button?</b><br><br>```html<br><button class=""btn btn-primary"" type=""submit"">Continue to checkout</button><br>```<br><br><ul><li>`$('.btn-primary').toggle();`</li><li>`$('.btn-primary').showHide();`</li><li>`$('.btn-primary').not(':visible').show();`</li><li>`$('.btn-primary').css({ display: 'block'});`</li></ul>",`$('.btn-primary').toggle();`
"<b> Working with AJAX, we may run into situations where a piece of code should not be run until after multiple AJAX calls have completed successfully. Say we need to call two external services for JSON data (a list of students, and a list of classes). And only after retrieving those data will we perform some manipulations on a page. What is the preferred way for dealing with this scenario?</b><br><br>`https://example.com/json-api/students`<br>`https://example.com/json-api/classes`<br><br><ul><li>A```js<br>$.get(<br>['https://example.com/json-api/students', 'https://example.com/json-api/classes'],<br>function (studentRequest, classRequest) {<br>// the rest of the code goes here<br>},<br>);<br>```<br></li><li>B```js<br>$.when(<br>$.get('https://example.com/json-api/students'),<br>$.get('https://example.com/json-api/classes'),<br>).done(function (studentRequest, classRequest) {<br>// the rest of the code goes here<br>});<br>```<br></li><li>C```js<br>$.bind(<br>$.get('https://example.com/json-api/students'),<br>$.get('https://example.com/json-api/classes'),<br>).done(function (studentRequest, classRequest) {<br>// the rest of the code goes here<br>});<br>```<br></li><li>D```js<br>$.ajax('https://example.com/json-api/students', {<br>success: function (studentRequest) {<br>$.ajax('https://example.com/json-api/classes', {<br>success: function (classRequest) {<br>// the rest of the code goes here<br>},<br>});<br>},<br>});<br>```<br></li></ul>","D```js<br>$.ajax('https://example.com/json-api/students', {<br>success: function (studentRequest) {<br>$.ajax('https://example.com/json-api/classes', {<br>success: function (classRequest) {<br>// the rest of the code goes here<br>},<br>});<br>},<br>});<br>```<br>"
"<b> Given the snippet of HTML below, what is the difference between the two lines that follow it?</b><br><br>```html<br><ul><br><li>Item 1</li><br><li>Item 2</li><br><li>Item 3</li><br><li>Item 4</li><br></ul><br>```<br>```js<br>$('ul').find('li').get(2);<br>$('ul').find('li').eq(2);<br>```<br><br><ul><li>.get() retrieves a DOM element, and can't be chained, eq() retrieves a jQuery object, and can be chained.</li><li>.get() retrieves a jQuery object, and can't be chained, eq() retrieves a DOM element, and can be chained.</li><li>.get() retrieves a jQuery object, and is zero-indexed, eq() retrieves a DOM element, and is 1-indexed.</li><li>.get() retrieves a DOM element, and is zero-indexed, eq() retrieves a jQuery object, and is 1-indexed.</li></ul>",".get() retrieves a DOM element, and can't be chained, eq() retrieves a jQuery object, and can be chained."
"<b> Suppose we want to have a ball created from an HTML element (id=ball) move down and to the right from its original location when clicked, and move back into its original place when finished. Given a starting point of this, which of these snippets would accomplish that goal?</b><br><br>```js<br>$('#ball').click(function () {<br>// Our code goes here<br>});<br>```<br><br><ul><li>A```js<br>$(this).animate(<br>{ top: '+=100', left: '+=100' },<br>{<br>duration: 600,<br>complete: function () {<br>$(this).animate({ top: '-=100', left: '-=100' }, 600);<br>},<br>},<br>);<br>```<br></li><li>B```js<br>$(this).animate({ top: '-=100', left: '-=100' }, 600, function () {<br>$(this).animate({ top: '+=100', left: '+=100' }, 600);<br>});<br>```<br></li><li>C```js<br>$(this).animate(<br>{ top: '=100', left: '=100' },<br>{<br>duration: 600,<br>complete: function () {<br>$(this).animate({ top: 0, left: 0 }, 600);<br>},<br>},<br>);<br>```<br></li><li>D```js<br>$(this).animate({ top: '100', left: '100' }, 600, function () {<br>$(this).animate({ top: 0, left: 0 }, 600);<br>});<br>```<br></li></ul>","A```js<br>$(this).animate(<br>{ top: '+=100', left: '+=100' },<br>{<br>duration: 600,<br>complete: function () {<br>$(this).animate({ top: '-=100', left: '-=100' }, 600);<br>},<br>},<br>);<br>```<br>"
"<b> Given the following CSS and HTML codes below, how could you apply the success class to the feedback div?</b><br><br>```css<br>.success {<br>color: green;<br>background: #ddffdd;<br>}<br>```<br>```html<br><div class=""feedback"">Thank you for answering this survey.</div><br>```<br><br><ul><li>`$('.feedback').hasClass('.success');`</li><li>`$.css('.feedback', '.success')`;</li><li>`$('.feedback').addClass('success');`</li><li>`$('.feedback').css('.success');`</li></ul>",`$('.feedback').addClass('success');`
"<b> The following page snippet includes a couple of messages in a list, and a code snippet that retrieves a few hundred messages from an API endpoint using AJAX. How can you add these new items to the .message-area--list element in the most performant way?</b><br><br>```html<br><div class=""message-area""><br><ul class=""message-area--list""><br><li>Existing message 1</li><br><li>Existing message 2</li><br></ul><br></div><br>$.get('//example.com/api/v1/message').done(function (data) { var tonsOfItems = data.messages; // add<br>all these messages to a large page });<br>```<br><br><ul><li>A```js<br>tonsOfItems.map(function (item) {<br>$('.message-area--list').append('<li>' + item + '</li>');<br>});<br>```<br></li><li>B```js<br>var tonsOfListItems = tonsOfItems.map(function (item) {<br>return '<li>' + item + '</li>';<br>});<br>$('.message-area--list').append(tonsOfListItems.join(''));<br>```<br></li><li>C```js<br>CSS.$messageList = $('.message-area--list');<br>$.each(tonsOfItems, function (idx, item) {<br>$('<li>' + item + '</li>').appendTo($messageList);<br>});<br>```<br></li><li>D```js<br>$.each(tonsOfItems, function (idx, item) {<br>$('.message-area--list').append('<li>' + item + '</li>');<br>});<br>```<br></li></ul>",B```js<br>var tonsOfListItems = tonsOfItems.map(function (item) {<br>return '<li>' + item + '</li>';<br>});<br>$('.message-area--list').append(tonsOfListItems.join(''));<br>```<br>
"<b> What is jQuery?</b><br><ul><li>jQuery is a bridge between Java and Javascript that makes native apps easier to write.</li><li>jQuery is a plugin for JavaScript that makes database queries easier to write.</li><li>jQuery is a collection of JavaScript functions that makes finding and manipulating elements on a page, AJAX, and other things easier.</li><li>jQuery is a Chrome extension that allows users to create their own extensions with just a few lines of JavaScript.</li></ul>","jQuery is a collection of JavaScript functions that makes finding and manipulating elements on a page, AJAX, and other things easier."
"<b> We want to create a new jQuery plugin called linkUpdater that can be chained onto other jQuery selector like a normal plugin. It should update all the links in the referenced collection so they open in new windows or tabs. Below is the first cut. What is one problem with this plugin?</b><br><br>```js<br>'user strict';<br>($.linkUpdater = function () {<br>this.find('a').attr('target', '_blank');<br>})(jQuery);<br>```<br><br><ul><li>this needs to be wrapped, like `$(this)`, in order to be chained in a plugin.</li><li>jQuery plugins can't be safely authored in strict mode.</li><li>In order to be used by other code, plugins need to be added to the global namespace, not wrapped in a function expression.</li><li>Our plugin should extend jQuery.fn, not jQuery itself.</li></ul>","Our plugin should extend jQuery.fn, not jQuery itself."
"<b> Generally speaking, when used on a web page, how should jQuery be installed, and why?</b><br><ul><li>Just before the closing body tag, because we want to avoid blocking other resources from loading, and we use the ready method to make sure our code fires after the DOM is ready</li><li>Using the highest version number possible because only jQuery 3 and up are compatible with Internet Explorer 7</li><li>In the head tag because we want jQuery available as soon as possible</li><li>From a CDN because we want to be able to use jQuery online or offline</li></ul>","Just before the closing body tag, because we want to avoid blocking other resources from loading, and we use the ready method to make sure our code fires after the DOM is ready"
"<b> Given the following HTML, how could we make this button disappear from the page using jQuery?</b><br><br>```html<br><button class=""btn btn-primary"" type=""submit"">Continue to checkout</button><br>```<br><br><ul><li>`$('.btn-primary').hide();`</li><li>`$('.btn-primary:visible').not();`</li><li>`$('.btn-primary').visibility(false);`</li><li>`$('.btn-primary').show(false);`</li></ul>",`$('.btn-primary').hide();`
"<b> What is the difference between `$('header').html()` and `$('header').text()`?</b><br><ul><li>`$('header').html()` returns the inner HTML of the header. `$('header').text()` returns only the text</li><li>`$('header').html()` returns only the HTML tags used, without the text. `$('header').text()` returns only the text</li><li>`$('header').html()` strips all HTML from the header. `$('header').text()` always returns an empty string.</li><li>`$('header').html()` returns all headers in an HTML document. `$('header').text()` the first line of a text file.</li></ul>",`$('header').html()` returns the inner HTML of the header. `$('header').text()` returns only the text
"<b> When writing jQuery plugins, we often provide default options that may be overridden by the end user. What jQuery function is most useful for this purpose?</b><br><ul><li>\$.extend</li><li>\$.clone</li><li>\$.fn.extend</li><li>\$.merge</li></ul>",\$.extend
